time,price,quantity,source,buyer,seller,initiator
20190304T153548,105.255,400,Auto trade,,,
20190304T153548,105.2506,1000,Auto trade,,,
20190304T153548,105.26,100,Auto trade,,,
20190304T153548,105.255,144,Auto trade,,,
20190304T153548,105.26,100,Auto trade,,,
20190304T153548,105.27,100,Auto trade,,,
20190304T153548,105.255,100,Auto trade,,,
20190304T153548,105.26,200,Auto trade,,,
20190304T153548,105.255,100,Auto trade,,,
20190304T153548,105.25,100,Auto trade,,,
20190304T153548,105.26,100,Auto trade,,,
20190304T153549,105.26,100,Auto trade,,,
20190304T153550,105.26,356,Auto trade,,,
20190304T153550,105.27,100,Auto trade,,,
20190304T153550,105.26,200,Auto trade,,,
20190304T153550,105.25,100,Auto trade,,,
20190304T153551,105.25,2269,Auto trade,,,
20190304T153551,105.2466,225,Auto trade,,,
20190304T153551,105.245,100,Auto trade,,,
20190304T153552,105.25,300,Auto trade,,,
20190304T153552,105.245,100,Auto trade,,,
20190304T153552,105.24,100,Auto trade,,,
20190304T153552,105.22,100,Auto trade,,,
20190304T153553,105.21,110,Auto trade,,,
20190304T153553,105.215,107,Auto trade,,,
20190304T153554,105.215,100,Auto trade,,,
20190304T153555,105.21,100,Auto trade,,,
20190304T153555,105.215,200,Auto trade,,,
20190304T153555,105.21,200,Auto trade,,,
20190304T153556,105.2,100,Auto trade,,,
20190304T153556,105.2034,106,Auto trade,,,
20190304T153557,105.21,100,Auto trade,,,
20190304T153558,105.21,100,Auto trade,,,
20190304T153600,105.22,100,Auto trade,,,
20190304T153600,105.21,100,Auto trade,,,
20190304T153600,105.22,100,Auto trade,,,
20190304T153600,105.21,100,Auto trade,,,
20190304T153600,105.215,100,Auto trade,,,
20190304T153601,105.21,100,Auto trade,,,
20190304T153602,105.21,400,Auto trade,,,
20190304T153602,105.2199,500,Auto trade,,,
20190304T153604,105.18,100,Auto trade,,,
20190304T153604,105.185,100,Auto trade,,,
20190304T153605,105.19,100,Auto trade,,,
20190304T153605,105.185,100,Auto trade,,,
20190304T153606,105.19,100,Auto trade,,,
20190304T153606,105.185,100,Auto trade,,,
20190304T153606,105.19,100,Auto trade,,,
20190304T153606,105.18,100,Auto trade,,,
20190304T153606,105.185,100,Auto trade,,,
20190304T153606,105.17,240,Auto trade,,,
20190304T153606,105.18,273,Auto trade,,,
20190304T153606,105.185,100,Auto trade,,,
20190304T153606,105.18,100,Auto trade,,,
20190304T153606,105.185,100,Auto trade,,,
20190304T153606,105.19,100,Auto trade,,,
20190304T153606,105.17,100,Auto trade,,,
20190304T153607,105.17,100,Auto trade,,,
20190304T153607,105.18,100,Auto trade,,,
20190304T153607,105.17,100,Auto trade,,,
20190304T153609,105.175,400,Auto trade,,,
20190304T153609,105.18,400,Auto trade,,,
20190304T153609,105.175,100,Auto trade,,,
20190304T153609,105.18,100,Auto trade,,,
20190304T153609,105.16,500,Auto trade,,,
20190304T153609,105.15,200,Auto trade,,,
20190304T153609,105.16,200,Auto trade,,,
20190304T153610,105.16,500,Auto trade,,,
20190304T153610,105.15,100,Auto trade,,,
20190304T153610,105.14,300,Auto trade,,,
20190304T153610,105.15,100,Auto trade,,,
20190304T153610,105.14,100,Auto trade,,,
20190304T153610,105.15,100,Auto trade,,,
20190304T153611,105.14,100,Auto trade,,,
20190304T153611,105.16,200,Auto trade,,,
20190304T153613,105.15,200,Auto trade,,,
20190304T153613,105.18,200,Auto trade,,,
20190304T153614,105.185,400,Auto trade,,,
20190304T153614,105.19,200,Auto trade,,,
20190304T153617,105.19,100,Auto trade,,,
20190304T153621,105.2,100,Auto trade,,,
20190304T153621,105.21,100,Auto trade,,,
20190304T153623,105.21,400,Auto trade,,,
20190304T153623,105.2,100,Auto trade,,,
20190304T153625,105.2,800,Auto trade,,,
20190304T153625,105.19,100,Auto trade,,,
20190304T153626,105.1854,500,Auto trade,,,
20190304T153627,105.18,100,Auto trade,,,
20190304T153627,105.17,100,Auto trade,,,
20190304T153627,105.175,100,Auto trade,,,
20190304T153627,105.17,100,Auto trade,,,
20190304T153627,105.16,100,Auto trade,,,
20190304T153629,105.15,100,Auto trade,,,
20190304T153629,105.16,100,Auto trade,,,
20190304T153629,105.17,100,Auto trade,,,
20190304T153629,105.16,100,Auto trade,,,
20190304T153629,105.17,200,Auto trade,,,
20190304T153629,105.16,200,Auto trade,,,
20190304T153629,105.17,100,Auto trade,,,
20190304T153629,105.15,400,Auto trade,,,
20190304T153629,105.16,200,Auto trade,,,
20190304T153629,105.18,100,Auto trade,,,
20190304T153629,105.19,100,Auto trade,,,
20190304T153629,105.18,400,Auto trade,,,
20190304T153629,105.19,500,Auto trade,,,
20190304T153629,105.18,100,Auto trade,,,
20190304T153629,105.19,200,Auto trade,,,
20190304T153629,105.18,100,Auto trade,,,
20190304T153629,105.19,100,Auto trade,,,
20190304T153629,105.18,100,Auto trade,,,
20190304T153630,105.19,200,Auto trade,,,
20190304T153630,105.2,100,Auto trade,,,
20190304T153630,105.21,400,Auto trade,,,
20190304T153630,105.2,100,Auto trade,,,
20190304T153630,105.21,100,Auto trade,,,
20190304T153630,105.19,100,Auto trade,,,
20190304T153630,105.2,139,Auto trade,,,
20190304T153631,105.22,100,Auto trade,,,
20190304T153632,105.21,118,Auto trade,,,
20190304T153632,105.22,111,Auto trade,,,
20190304T153632,105.21,100,Auto trade,,,
20190304T153632,105.215,200,Auto trade,,,
20190304T153632,105.21,100,Auto trade,,,
20190304T153633,105.22,100,Auto trade,,,
20190304T153634,105.22,200,Auto trade,,,
20190304T153634,105.23,100,Auto trade,,,
20190304T153635,105.24,100,Auto trade,,,
20190304T153636,105.23,274,Auto trade,,,
20190304T153637,105.22,100,Auto trade,,,
20190304T153637,105.21,100,Auto trade,,,
20190304T153637,105.2,100,Auto trade,,,
20190304T153637,105.21,100,Auto trade,,,
20190304T153638,105.19,156,Auto trade,,,
20190304T153638,105.18,100,Auto trade,,,
20190304T153639,105.1785,218,Auto trade,,,
20190304T153642,105.15,102,Auto trade,,,
20190304T153642,105.16,100,Auto trade,,,
20190304T153642,105.15,100,Auto trade,,,
20190304T153642,105.16,500,Auto trade,,,
20190304T153643,105.1531,100,Auto trade,,,
20190304T153643,105.155,200,Auto trade,,,
20190304T153644,105.155,100,Auto trade,,,
20190304T153645,105.14,100,Auto trade,,,
20190304T153645,105.1472,100,Auto trade,,,
20190304T153645,105.14,170,Auto trade,,,
20190304T153645,105.1472,100,Auto trade,,,
20190304T153645,105.15,100,Auto trade,,,
20190304T153646,105.13,500,Auto trade,,,
20190304T153650,105.13,100,Auto trade,,,
20190304T153651,105.105,100,Auto trade,,,
20190304T153652,105.09,100,Auto trade,,,
20190304T153653,105.08,2000,Auto trade,,,
20190304T153654,105.1,100,Auto trade,,,
20190304T153655,105.11,100,Auto trade,,,
20190304T153655,105.12,100,Auto trade,,,
20190304T153655,105.13,653,Auto trade,,,
20190304T153656,105.1307,1000,Auto trade,,,
20190304T153700,105.13,100,Auto trade,,,
20190304T153700,105.12,200,Auto trade,,,
20190304T153701,105.12,400,Auto trade,,,
20190304T153702,105.12,400,Auto trade,,,
20190304T153702,105.14,100,Auto trade,,,
20190304T153702,105.13,200,Auto trade,,,
20190304T153703,105.1382,400,Auto trade,,,
20190304T153703,105.13,100,Auto trade,,,
20190304T153703,105.12,300,Auto trade,,,
20190304T153703,105.13,100,Auto trade,,,
20190304T153704,105.125,100,Auto trade,,,
20190304T153704,105.13,100,Auto trade,,,
20190304T153704,105.125,100,Auto trade,,,
20190304T153704,105.13,100,Auto trade,,,
20190304T153705,105.11,100,Auto trade,,,
20190304T153706,105.07,3000,Auto trade,,,
20190304T153706,105.08,100,Auto trade,,,
20190304T153707,105.1,150,Auto trade,,,
20190304T153713,105.13,200,Auto trade,,,
20190304T153717,105.1401,1000,Auto trade,,,
20190304T153717,105.16,100,Auto trade,,,
20190304T153717,105.17,180,Auto trade,,,
20190304T153718,105.175,500,Auto trade,,,
20190304T153718,105.17,150,Auto trade,,,
20190304T153718,105.165,100,Auto trade,,,
20190304T153719,105.17,100,Auto trade,,,
20190304T153719,105.16,100,Auto trade,,,
20190304T153721,105.1301,500,Auto trade,,,
20190304T153721,105.12,316,Auto trade,,,
20190304T153722,105.11,100,Auto trade,,,
20190304T153722,105.1175,2700,Auto trade,,,
20190304T153722,105.12,200,Auto trade,,,
20190304T153723,105.1201,300,Auto trade,,,
20190304T153724,105.125,100,Auto trade,,,
20190304T153725,105.13,100,Auto trade,,,
20190304T153727,105.13,200,Auto trade,,,
20190304T153727,105.14,617,Auto trade,,,
20190304T153727,105.13,100,Auto trade,,,
20190304T153729,105.14,100,Auto trade,,,
20190304T153729,105.15,100,Auto trade,,,
20190304T153731,105.15,100,Auto trade,,,
20190304T153733,105.147,500,Auto trade,,,
20190304T153734,105.15,200,Auto trade,,,
20190304T153734,105.145,100,Auto trade,,,
20190304T153734,105.155,100,Auto trade,,,
20190304T153738,105.16,100,Auto trade,,,
20190304T153739,105.16,1000,Auto trade,,,
20190304T153739,105.1601,100,Auto trade,,,
20190304T153740,105.17,200,Auto trade,,,
20190304T153740,105.16,100,Auto trade,,,
20190304T153740,105.17,100,Auto trade,,,
20190304T153740,105.16,100,Auto trade,,,
20190304T153740,105.17,100,Auto trade,,,
20190304T153742,105.1754,145,Auto trade,,,
20190304T153743,105.166,1000,Auto trade,,,
20190304T153743,105.16,100,Auto trade,,,
20190304T153745,105.15,100,Auto trade,,,
20190304T153745,105.14,100,Auto trade,,,
20190304T153745,105.13,200,Auto trade,,,
20190304T153748,105.13,100,Auto trade,,,
20190304T153749,105.14,100,Auto trade,,,
20190304T153750,105.145,100,Auto trade,,,
20190304T153750,105.15,100,Auto trade,,,
20190304T153750,105.145,100,Auto trade,,,
20190304T153750,105.15,100,Auto trade,,,
20190304T153750,105.16,100,Auto trade,,,
20190304T153750,105.15,100,Auto trade,,,
20190304T153750,105.16,100,Auto trade,,,
20190304T153751,105.16,200,Auto trade,,,
20190304T153752,105.165,700,Auto trade,,,
20190304T153752,105.16,100,Auto trade,,,
20190304T153752,105.165,100,Auto trade,,,
20190304T153752,105.16,280,Auto trade,,,
20190304T153752,105.165,100,Auto trade,,,
20190304T153754,105.16,300,Auto trade,,,
20190304T153754,105.15,100,Auto trade,,,
20190304T153754,105.14,100,Auto trade,,,
20190304T153754,105.145,100,Auto trade,,,
20190304T153754,105.13,100,Auto trade,,,
20190304T153755,105.14,100,Auto trade,,,
20190304T153756,105.14,100,Auto trade,,,
20190304T153756,105.13,100,Auto trade,,,
20190304T153758,105.14,100,Auto trade,,,
20190304T153801,105.13,300,Auto trade,,,
20190304T153801,105.14,200,Auto trade,,,
20190304T153801,105.13,300,Auto trade,,,
20190304T153801,105.14,100,Auto trade,,,
20190304T153801,105.13,100,Auto trade,,,
20190304T153801,105.14,256,Auto trade,,,
20190304T153801,105.125,100,Auto trade,,,
20190304T153801,105.14,100,Auto trade,,,
20190304T153802,105.14,300,Auto trade,,,
20190304T153803,105.14,100,Auto trade,,,
20190304T153803,105.15,100,Auto trade,,,
20190304T153803,105.14,100,Auto trade,,,
20190304T153804,105.15,100,Auto trade,,,
20190304T153804,105.14,100,Auto trade,,,
20190304T153804,105.145,100,Auto trade,,,
20190304T153805,105.15,300,Auto trade,,,
20190304T153805,105.1499,300,Auto trade,,,
20190304T153806,105.135,100,Auto trade,,,
20190304T153808,105.14,200,Auto trade,,,
20190304T153808,105.135,100,Auto trade,,,
20190304T153809,105.13,100,Auto trade,,,
20190304T153810,105.12,100,Auto trade,,,
20190304T153810,105.11,199,Auto trade,,,
20190304T153810,105.12,100,Auto trade,,,
20190304T153810,105.1,100,Auto trade,,,
20190304T153810,105.09,100,Auto trade,,,
20190304T153811,105.1,100,Auto trade,,,
20190304T153812,105.09,100,Auto trade,,,
20190304T153812,105.0961,1000,Auto trade,,,
20190304T153812,105.09,100,Auto trade,,,
20190304T153816,105.09,200,Auto trade,,,
20190304T153816,105.0972,100,Auto trade,,,
20190304T153816,105.09,100,Auto trade,,,
20190304T153817,105.1,100,Auto trade,,,
20190304T153817,105.11,100,Auto trade,,,
20190304T153820,105.1,100,Auto trade,,,
20190304T153820,105.09,100,Auto trade,,,
20190304T153822,105.1099,260,Auto trade,,,
20190304T153826,105.11,100,Auto trade,,,
20190304T153826,105.12,100,Auto trade,,,
20190304T153826,105.13,200,Auto trade,,,
20190304T153829,105.14,100,Auto trade,,,
20190304T153829,105.15,200,Auto trade,,,
20190304T153829,105.17,500,Auto trade,,,
20190304T153830,105.19,100,Auto trade,,,
20190304T153831,105.2,100,Auto trade,,,
20190304T153831,105.19,100,Auto trade,,,
20190304T153832,105.19,301,Auto trade,,,
20190304T153832,105.2,100,Auto trade,,,
20190304T153832,105.21,261,Auto trade,,,
20190304T153833,105.22,100,Auto trade,,,
20190304T153833,105.21,100,Auto trade,,,
20190304T153834,105.22,100,Auto trade,,,
20190304T153834,105.21,220,Auto trade,,,
20190304T153834,105.22,100,Auto trade,,,
20190304T153834,105.21,100,Auto trade,,,
20190304T153834,105.22,100,Auto trade,,,
20190304T153834,105.21,199,Auto trade,,,
20190304T153834,105.22,200,Auto trade,,,
20190304T153834,105.2,100,Auto trade,,,
20190304T153834,105.21,100,Auto trade,,,
20190304T153834,105.22,800,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,300,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,180,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.24,300,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.24,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.24,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.24,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.24,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153835,105.22,193,Auto trade,,,
20190304T153835,105.2,300,Auto trade,,,
20190304T153835,105.21,100,Auto trade,,,
20190304T153835,105.22,100,Auto trade,,,
20190304T153835,105.23,100,Auto trade,,,
20190304T153839,105.22,300,Auto trade,,,
20190304T153839,105.21,100,Auto trade,,,
20190304T153840,105.236,100,Auto trade,,,
20190304T153842,105.22,1000,Auto trade,,,
20190304T153842,105.24,100,Auto trade,,,
20190304T153843,105.23,100,Auto trade,,,
20190304T153843,105.235,100,Auto trade,,,
20190304T153843,105.24,100,Auto trade,,,
20190304T153844,105.23,100,Auto trade,,,
20190304T153847,105.25,100,Auto trade,,,
20190304T153847,105.26,400,Auto trade,,,
20190304T153847,105.255,100,Auto trade,,,
20190304T153848,105.26,100,Auto trade,,,
20190304T153848,105.265,200,Auto trade,,,
20190304T153848,105.27,100,Auto trade,,,
20190304T153848,105.28,100,Auto trade,,,
20190304T153848,105.3,500,Auto trade,,,
20190304T153849,105.3,200,Auto trade,,,
20190304T153850,105.3,500,Auto trade,,,
20190304T153852,105.3,200,Auto trade,,,
20190304T153852,105.29,400,Auto trade,,,
20190304T153852,105.28,100,Auto trade,,,
20190304T153853,105.2879,1035,Auto trade,,,
20190304T153853,105.29,181,Auto trade,,,
20190304T153854,105.3,100,Auto trade,,,
20190304T153854,105.29,100,Auto trade,,,
20190304T153855,105.295,100,Auto trade,,,
20190304T153855,105.29,100,Auto trade,,,
20190304T153855,105.292,100,Auto trade,,,
20190304T153855,105.29,100,Auto trade,,,
20190304T153855,105.2901,200,Auto trade,,,
20190304T153855,105.29,100,Auto trade,,,
20190304T153855,105.3,200,Auto trade,,,
20190304T153855,105.29,100,Auto trade,,,
20190304T153856,105.29,100,Auto trade,,,
20190304T153857,105.29,100,Auto trade,,,
20190304T153858,105.28,100,Auto trade,,,
20190304T153859,105.27,490,Auto trade,,,
20190304T153859,105.26,180,Auto trade,,,
20190304T153859,105.27,100,Auto trade,,,
20190304T153859,105.28,200,Auto trade,,,
20190304T153859,105.26,100,Auto trade,,,
20190304T153859,105.27,100,Auto trade,,,
20190304T153859,105.26,100,Auto trade,,,
20190304T153859,105.28,100,Auto trade,,,
20190304T153900,105.28,700,Auto trade,,,
20190304T153901,105.29,100,Auto trade,,,
20190304T153901,105.285,100,Auto trade,,,
20190304T153902,105.285,100,Auto trade,,,
20190304T153902,105.28,200,Auto trade,,,
20190304T153902,105.29,380,Auto trade,,,
20190304T153902,105.28,100,Auto trade,,,
20190304T153902,105.2801,100,Auto trade,,,
20190304T153902,105.28,100,Auto trade,,,
20190304T153902,105.27,461,Auto trade,,,
20190304T153902,105.2801,300,Auto trade,,,
20190304T153902,105.28,100,Auto trade,,,
20190304T153903,105.27,100,Auto trade,,,
20190304T153903,105.26,100,Auto trade,,,
20190304T153903,105.27,200,Auto trade,,,
20190304T153905,105.27,100,Auto trade,,,
20190304T153905,105.28,100,Auto trade,,,
20190304T153907,105.2728,200,Auto trade,,,
20190304T153910,105.27,200,Auto trade,,,
20190304T153911,105.26,190,Auto trade,,,
20190304T153911,105.255,200,Auto trade,,,
20190304T153912,105.25,300,Auto trade,,,
20190304T153912,105.24,100,Auto trade,,,
20190304T153913,105.24,200,Auto trade,,,
20190304T153914,105.24,700,Auto trade,,,
20190304T153917,105.24,600,Auto trade,,,
20190304T153917,105.23,118,Auto trade,,,
20190304T153917,105.2,143,Auto trade,,,
20190304T153917,105.21,100,Auto trade,,,
20190304T153917,105.2,100,Auto trade,,,
20190304T153918,105.2,100,Auto trade,,,
20190304T153918,105.1965,300,Auto trade,,,
20190304T153918,105.2,100,Auto trade,,,
20190304T153918,105.1965,200,Auto trade,,,
20190304T153918,105.19,171,Auto trade,,,
20190304T153918,105.2,100,Auto trade,,,
20190304T153919,105.19,500,Auto trade,,,
20190304T153919,105.18,100,Auto trade,,,
20190304T153919,105.19,200,Auto trade,,,
20190304T153919,105.1828,100,Auto trade,,,
20190304T153919,105.2,200,Auto trade,,,
20190304T153920,105.2,200,Auto trade,,,
20190304T153920,105.21,100,Auto trade,,,
20190304T153924,105.22,100,Auto trade,,,
20190304T153924,105.23,200,Auto trade,,,
20190304T153924,105.215,100,Auto trade,,,
20190304T153925,105.22,100,Auto trade,,,
20190304T153925,105.21,100,Auto trade,,,
20190304T153925,105.215,100,Auto trade,,,
20190304T153925,105.21,200,Auto trade,,,
20190304T153925,105.205,100,Auto trade,,,
20190304T153931,105.21,400,Auto trade,,,
20190304T153931,105.205,100,Auto trade,,,
20190304T153931,105.21,200,Auto trade,,,
20190304T153931,105.2099,186,Auto trade,,,
20190304T153931,105.2,100,Auto trade,,,
20190304T153932,105.19,200,Auto trade,,,
20190304T153932,105.18,107,Auto trade,,,
20190304T153933,105.18,300,Auto trade,,,
20190304T153935,105.17,200,Auto trade,,,
20190304T153935,105.16,100,Auto trade,,,
20190304T153935,105.14,100,Auto trade,,,
20190304T153936,105.14,100,Auto trade,,,
20190304T153937,105.14,300,Auto trade,,,
20190304T153937,105.13,100,Auto trade,,,
20190304T153937,105.14,200,Auto trade,,,
20190304T153939,105.15,100,Auto trade,,,
20190304T153939,105.16,100,Auto trade,,,
20190304T153941,105.16,500,Auto trade,,,
20190304T153941,105.15,100,Auto trade,,,
20190304T153942,105.16,100,Auto trade,,,
20190304T153942,105.17,100,Auto trade,,,
20190304T153942,105.16,100,Auto trade,,,
20190304T153942,105.17,100,Auto trade,,,
20190304T153942,105.18,100,Auto trade,,,
20190304T153942,105.165,100,Auto trade,,,
20190304T153942,105.18,100,Auto trade,,,
20190304T153942,105.17,200,Auto trade,,,
20190304T153943,105.165,100,Auto trade,,,
20190304T153944,105.165,200,Auto trade,,,
20190304T153945,105.18,100,Auto trade,,,
